f0,f1,f2,f3,f4,f5,f6,f7,y,idx
-5.112145,-2.277008,0.007432,-0.042399,0.052357,-0.018583,0.000411,-0.041117,0,4583
-2.664416,-3.616638,-0.044905,0.001107,-0.073830,0.048183,-0.045580,0.052446,1,4584
-2.294811,-4.085091,-0.004716,-0.002981,-0.064371,0.015066,0.005846,0.005900,1,4585
4.496344,-1.649194,0.006750,-0.017496,0.086949,0.030441,0.030052,0.008765,2,4586
2.355995,4.286210,-0.035071,0.013599,0.008196,-0.026097,-0.000406,-0.008551,3,4587
1.979852,5.289410,-0.027205,0.027200,-0.044468,-0.022839,0.013623,0.041460,2,4588
0.304435,-2.050363,-0.048585,-0.002055,0.077897,0.004557,-0.040161,0.071151,3,4589
-2.550348,3.222045,-0.008378,0.009173,0.001962,0.042943,-0.011848,-0.011091,0,4590
-2.337575,5.591884,0.027287,0.018512,0.004912,-0.043812,-0.035150,0.040526,3,4591
1.901730,6.047901,0.049848,0.001500,0.047836,-0.016962,-0.010814,0.053648,2,4592
-4.935600,-3.014310,0.017320,0.033634,0.012559,-0.011340,-0.035021,0.007002,0,4593
-4.352404,-3.632888,0.017739,0.001781,0.018374,0.032688,-0.002222,0.007061,0,4594
-6.697404,0.296056,0.010785,-0.027178,0.012485,-0.000957,-0.045940,-0.027658,3,4595
3.361638,-4.916913,0.003757,0.031425,0.005331,0.026413,-0.017879,-0.006890,1,4596
-2.936036,2.884161,0.053535,0.026662,0.048216,-0.009411,0.047022,0.012244,0,4597
1.368170,-2.168978,-0.038380,0.005553,-0.007338,-0.010966,0.057747,-0.040126,1,4598
4.446041,-1.509140,0.009507,0.005389,-0.044582,-0.029720,0.046574,0.011603,2,4599
4.179018,-1.935513,0.057557,-0.050848,-0.001097,0.005697,0.046540,-0.010533,2,4600
1.812660,-2.010873,-0.016576,0.020281,0.034397,0.011191,-0.025869,-0.006878,3,4601
-3.924869,-5.697786,0.082935,-0.054269,0.017593,-0.029236,0.055196,0.010504,0,4602
1.395605,-6.728929,0.021222,0.029082,0.055053,-0.048085,-0.018938,0.032611,0,4603
5.598241,-2.574479,-0.028267,-0.028335,-0.035124,0.035294,-0.034587,0.015397,1,4604
3.398818,-2.906580,0.004094,0.019501,0.012116,-0.022311,0.004968,-0.008258,2,4605
1.891928,-1.951571,-0.043762,0.024595,0.049031,0.025315,0.014779,-0.026304,3,4606
-4.493940,1.571251,0.048472,-0.003324,-0.007127,-0.021791,-0.010503,-0.025479,1,4607
-1.051307,-4.761493,-0.032506,-0.027948,-0.023821,0.023520,-0.029385,0.040467,0,4608
0.971094,4.001807,0.029841,0.006367,-0.058075,0.015236,0.031229,-0.025826,2,4609
-2.999858,-3.304849,0.015901,-0.016629,-0.060844,0.042424,-0.005955,0.017378,1,4610
-0.894864,2.168231,-0.042756,-0.060816,-0.031543,-0.019197,-0.001274,0.017245,1,4611
-2.114944,-0.562648,-0.004213,0.000475,0.006101,0.048917,0.058310,-0.012253,2,4612
2.053698,4.521099,-0.042379,-0.016254,-0.038837,0.042612,-0.035428,0.030817,3,4613
-1.548540,2.461384,-0.016367,0.014579,-0.020804,0.043587,0.022487,-0.012537,1,4614
3.767081,0.706488,-0.063135,-0.036193,-0.015561,0.025939,-0.023447,0.021069,3,4615
6.031823,-2.406702,-0.061293,0.045043,-0.006178,-0.047486,-0.007691,-0.053683,1,4616
3.506172,-0.385073,0.029159,0.018548,0.008941,0.047197,0.030029,-0.093520,3,4617
4.031031,-2.130267,0.014479,0.004007,-0.036357,0.002977,0.017429,-0.023282,2,4618
-1.345132,-2.794551,0.028567,-0.039540,0.001065,0.029381,0.009789,-0.065421,2,4619
-4.970761,0.704269,0.016995,-0.034407,-0.021112,0.002690,0.008090,0.001443,0,4620
-4.988159,-3.023898,0.024882,0.031408,-0.062266,0.021239,-0.052455,0.000605,2,4621
4.464008,-1.245762,-0.021343,-0.036044,0.031792,0.016802,-0.008647,0.027560,2,4622
-3.504502,2.743515,-0.045671,0.027336,0.081728,0.019219,0.050283,-0.056534,0,4623
-3.233488,-3.053422,-0.042035,-0.005504,-0.018343,-0.000815,0.017246,0.061089,1,4624
-3.252170,-5.091379,-0.041080,-0.006910,0.025024,0.017846,-0.020979,-0.006269,0,4625
-2.916589,-5.661055,-0.032311,0.045561,0.007066,-0.029084,0.055157,-0.040132,3,4626
2.874308,3.431956,0.025748,-0.016140,-0.005938,-0.011604,-0.000396,-0.047074,3,4627
1.726173,6.176723,-0.018549,0.028341,-0.012271,0.016201,0.013385,-0.035360,2,4628
-5.682207,2.889269,0.009010,-0.026475,0.019406,-0.005950,-0.026871,0.021140,3,4629
2.261761,4.227888,0.019762,0.020880,-0.016563,0.036493,-0.010650,0.011456,3,4630
-3.065829,3.647050,-0.045508,-0.016581,-0.010356,0.044192,0.015608,-0.015177,2,4631
-4.122824,-4.103545,-0.001769,0.053533,-0.030471,0.036154,-0.005332,-0.032704,0,4632
1.243924,-2.207073,-0.015951,-0.032448,-0.032726,0.012536,0.004360,-0.008813,3,4633
0.325842,-2.055711,0.041152,0.014182,0.002625,0.007084,0.041302,0.072123,3,4634
-3.458545,-2.568082,0.047531,-0.000417,0.040508,0.040274,0.037914,0.011515,1,4635
0.106729,-5.007358,-0.039155,-0.031365,-0.043066,0.013298,-0.004590,0.008128,1,4636
5.701986,-2.823306,-0.031911,0.062665,0.067645,0.006619,0.030921,0.026224,1,4637
3.103715,-3.000198,0.006370,-0.010655,0.027000,-0.037526,0.028612,0.050213,2,4638
1.842548,5.578420,0.008426,0.010497,-0.018964,-0.002057,0.047048,-0.003476,2,4639
1.992835,4.282324,0.006204,0.001106,-0.002579,-0.006573,0.026084,-0.001400,3,4640
0.708045,-3.748020,-0.012652,0.003971,0.035284,0.032319,0.004429,-0.002360,2,4641
-0.269145,-3.696892,0.010259,-0.019560,0.001209,0.000604,0.012081,0.027331,2,4642
2.848193,4.773726,-0.035274,0.008228,0.033782,0.026076,0.017132,0.002120,2,4643
-0.975458,2.965544,-0.043001,-0.001335,-0.027900,0.044805,0.068567,0.009797,0,4644
1.907029,5.006983,-0.040042,0.021822,-0.002374,0.041579,0.035676,0.006805,3,4645
-3.529371,-2.411333,0.020065,-0.016377,-0.024850,0.026724,-0.005879,0.000225,1,4646
4.209389,-1.900058,-0.015340,-0.002079,-0.045373,-0.003093,0.053935,0.066638,2,4647
-1.602060,2.503175,0.017462,0.036054,-0.027821,0.038743,-0.021044,0.009331,1,4648
-3.200275,-2.938018,-0.008763,-0.009795,0.019104,-0.025533,0.010686,0.018904,1,4649
-2.125571,-0.187249,0.033533,0.014339,0.017556,-0.046858,-0.017014,-0.014130,2,4650
-1.754407,-4.425591,0.005185,0.012225,0.038378,0.028721,0.005120,-0.052201,1,4651
3.053046,3.086638,0.040468,0.018178,0.007599,-0.011514,0.064025,-0.037270,3,4652
6.132964,-1.715989,0.016596,-0.015331,0.045762,-0.056993,0.024022,0.014279,1,4653
-2.779340,-3.526350,0.052550,-0.049724,-0.037429,0.012211,0.033223,0.049933,1,4654
-3.730973,-1.157813,-0.030382,0.051208,0.009549,0.026493,-0.007830,-0.013041,1,4655
3.667236,3.944617,0.018612,0.024532,0.021993,0.000676,0.001473,0.022979,2,4656
3.550347,-2.463916,0.009533,-0.023119,-0.017981,-0.027626,-0.005389,-0.047098,2,4657
-1.759956,-4.504798,-0.012975,0.024010,-0.030969,0.003046,-0.012465,-0.044366,1,4658
1.917879,-3.390774,-0.001685,-0.067405,0.005192,-0.045582,-0.009107,-0.054003,1,4659
-2.726807,3.112319,0.011252,0.006350,-0.025285,-0.035607,0.010647,-0.016647,0,4660
-3.591468,2.580496,-0.034451,-0.061130,0.001675,0.011047,0.018119,-0.019108,0,4661
2.850347,-1.312274,0.010356,-0.038239,0.017626,0.065090,-0.029046,-0.003594,3,4662
2.655408,3.742500,-0.010738,-0.008898,0.018433,-0.012255,-0.010355,-0.043078,3,4663
-5.881091,2.217011,-0.014967,0.006279,0.016280,0.021195,-0.013109,0.026384,1,4664
4.200849,-1.877286,0.002807,0.008791,-0.016153,0.001537,0.015036,-0.045159,2,4665
2.347574,-3.420759,0.001027,0.030267,0.035777,-0.036956,0.046115,-0.013871,2,4666
2.422675,4.094029,-0.008057,-0.049382,-0.011845,-0.036890,0.043976,0.010798,3,4667
2.361624,4.965124,0.015704,0.051034,-0.028444,0.010939,-0.007832,0.000923,0,4668
-5.179883,-0.162373,0.011609,0.011672,0.008334,-0.014132,0.022099,-0.023035,0,4669
-3.150215,-3.082089,0.015190,-0.007804,0.064875,-0.011712,-0.041362,0.006524,1,4670
-0.615035,5.763575,-0.005921,0.021054,0.001592,-0.006515,-0.004706,0.019113,0,4671
5.364078,-3.001513,-0.013636,-0.026233,-0.002816,0.037703,-0.023862,-0.045484,0,4672
2.753792,-1.439068,0.028797,-0.012947,0.004134,-0.044508,0.016511,0.059295,2,4673
-2.326357,3.015252,0.022868,0.038497,0.006782,-0.050078,0.017161,0.011027,2,4674
-2.090240,-1.329389,-0.009230,-0.037930,-0.064779,-0.038983,-0.007066,-0.031527,2,4675
-3.715114,2.522038,-0.033452,-0.056820,0.034353,-0.054080,0.023544,-0.034930,0,4676
0.506199,5.631571,-0.017359,-0.034016,-0.022989,0.016598,0.017011,-0.006175,3,4677
3.559874,-0.052696,-0.027117,0.048840,-0.036103,0.034091,0.046406,-0.011600,3,4678
2.714812,-4.966964,-0.005546,-0.019705,0.029670,-0.013929,0.044355,-0.023713,0,4679
-2.643798,-3.812349,-0.074673,0.012183,-0.028350,0.007299,-0.020331,0.053120,1,4680
3.704659,0.141118,0.041734,-0.016357,0.005451,-0.032194,0.008681,0.023279,0,4681
-5.111598,0.414336,0.019105,-0.019166,0.030374,-0.028026,0.040774,0.013793,1,4682
4.624097,-1.206017,-0.018670,0.029608,-0.017115,-0.001065,-0.007689,-0.005694,0,4683
4.326833,-2.038710,0.015522,0.007494,-0.005848,0.063168,0.025103,-0.000941,2,4684
6.692400,0.157993,0.031197,-0.054603,0.025636,0.014033,0.043068,-0.013772,1,4685
-1.235154,-3.146667,-0.027675,-0.048627,-0.003925,-0.012878,-0.047008,-0.027689,2,4686
-1.484945,2.466145,-0.011940,0.014863,0.034015,-0.032678,0.018796,-0.018333,1,4687
-3.569797,-4.975199,-0.035550,0.023465,0.015518,-0.007693,-0.043077,-0.042440,0,4688
-2.000594,2.553626,-0.009792,-0.052315,-0.006341,-0.026096,-0.013246,-0.079507,1,4689
-3.108887,2.972865,-0.065761,-0.014338,-0.036768,0.002374,-0.009687,-0.020502,0,4690
0.632500,-5.151394,-0.002772,-0.000025,-0.031879,0.015126,0.013652,0.025134,1,4691
4.624557,-1.479171,0.030039,-0.037842,0.018417,0.021220,0.011012,-0.039718,2,4692
-2.326717,-3.962328,-0.061166,0.002511,-0.036963,-0.002843,-0.001987,0.043695,1,4693
-3.578647,2.793466,0.001856,0.028042,-0.023279,-0.039401,0.033209,0.006697,0,4694
3.141179,3.064768,-0.012508,-0.043676,-0.018333,0.016437,-0.003825,0.024213,3,4695
-1.085739,6.881979,0.004477,0.014068,0.063632,0.030036,-0.015812,-0.028267,2,4696
4.629570,-6.970863,-0.028283,0.044142,-0.013322,-0.023014,-0.006996,0.043456,2,4697
0.356938,5.711529,-0.045693,-0.018312,0.022970,-0.006505,-0.003359,0.019455,3,4698
-2.988655,-2.329720,-0.001960,0.058321,-0.051317,0.008488,-0.074849,0.009979,3,4699
-0.064610,-5.138883,0.054568,0.018089,0.020949,-0.001555,-0.040897,0.010514,1,4700
0.820542,-3.731650,-0.020405,-0.050962,0.000996,-0.002865,0.049771,0.025133,2,4701
-2.426483,3.106485,0.013764,-0.022338,-0.010898,-0.020373,-0.016094,0.041103,0,4702
-1.767154,-4.396769,0.023036,0.003361,0.001911,-0.005707,-0.033755,0.035957,1,4703
6.219179,-1.993422,0.011434,-0.009012,-0.065564,-0.009019,-0.008335,0.039303,1,4704
-2.769811,3.015933,-0.013397,0.015624,0.041162,-0.075205,-0.016858,-0.016724,0,4705
3.622066,1.653447,0.006291,-0.016966,-0.037188,0.018932,0.051275,0.003619,0,4706
6.662785,-0.608239,-0.012737,-0.017262,-0.006051,-0.039305,0.025472,0.009647,1,4707
2.447076,3.946169,0.005023,-0.005503,0.015538,0.010798,-0.016048,-0.004495,3,4708
5.592988,-3.148755,0.052797,0.010835,-0.015022,-0.005787,-0.010115,0.051683,2,4709
3.111391,2.825071,-0.003577,-0.017915,0.004090,-0.040158,-0.000709,-0.046680,3,4710
2.111212,4.581697,0.049410,0.034460,-0.005560,0.041051,0.018357,-0.007402,3,4711
-1.949428,-4.217448,-0.014841,0.042199,0.012331,-0.030418,0.007508,-0.034786,1,4712
1.472600,5.232810,-0.016006,0.018103,-0.043197,0.010391,-0.008587,0.023379,3,4713
-5.840243,3.344415,0.006289,-0.035300,0.097366,0.052232,-0.011503,-0.002296,0,4714
-0.916170,-6.628217,0.051487,-0.062961,0.028492,0.010679,-0.011147,0.099029,0,4715
1.491933,-6.975165,-0.015968,-0.019909,0.014141,0.004141,0.000325,-0.042586,3,4716
-3.546114,-5.149371,0.031949,-0.000282,0.036553,0.006507,0.009072,0.002087,0,4717
-5.254575,-1.453918,-0.025927,0.046075,0.004907,-0.016747,-0.011319,0.006235,0,4718
3.184758,-2.984179,0.008098,0.044889,0.018230,-0.004692,0.004945,0.006313,2,4719
-0.573765,2.203669,0.001302,0.038529,0.007702,0.021482,-0.006247,-0.015760,1,4720
6.516672,-0.206783,-0.048173,0.003748,0.039242,0.026730,-0.007783,0.020034,0,4721
-2.896776,3.197658,-0.005778,-0.034076,-0.017907,0.023048,0.027239,-0.026900,0,4722
-3.981941,-0.856468,0.042756,0.009171,-0.048786,0.058659,-0.022743,-0.009602,2,4723
-2.497968,3.030822,-0.037707,-0.004799,0.053960,-0.011373,0.015908,0.024993,0,4724
-0.867090,2.173648,-0.041206,-0.010027,-0.011766,-0.012587,0.003997,-0.028296,1,4725
-1.752554,-4.359475,-0.028141,0.035136,0.024185,-0.026529,0.016962,0.024304,1,4726
1.777326,5.972024,0.023299,0.005199,-0.071528,0.001238,0.018292,-0.026432,2,4727
-1.929242,-0.148180,-0.002892,0.030067,-0.038761,-0.015185,-0.009120,0.020506,0,4728
2.477502,4.098573,-0.021626,-0.010713,0.043501,-0.034686,-0.050319,0.039075,3,4729
4.196057,-1.934361,-0.045588,-0.006596,-0.019265,-0.013445,-0.006398,-0.031616,2,4730
2.004591,4.332981,-0.024078,0.008031,0.048867,-0.043746,0.020658,-0.011524,1,4731
0.352490,-5.201300,0.060114,-0.026640,-0.012570,-0.006845,-0.020539,-0.018804,1,4732
-1.904461,2.944000,0.020012,-0.014874,-0.080605,-0.010118,0.033583,0.003710,0,4733
4.391918,-1.746382,-0.045604,-0.003464,-0.040524,0.019037,0.017715,-0.015445,2,4734
3.396927,-2.876330,0.045555,-0.023904,0.016349,-0.016158,0.001194,0.018723,2,4735
3.563379,2.253121,-0.043996,-0.026099,0.035022,0.015106,0.020335,0.023902,3,4736
-4.111012,1.919587,-0.036988,0.021389,0.021875,-0.017288,-0.013874,-0.027231,0,4737
-2.218817,-4.774840,0.061193,0.010990,0.036038,-0.018203,-0.014732,0.015133,1,4738
-2.342826,3.161786,-0.001915,-0.009695,-0.021797,0.012646,0.005873,0.032696,0,4739
2.194335,4.508792,-0.025709,0.023586,-0.046435,-0.015998,-0.046039,-0.002958,3,4740
2.891126,-3.080022,-0.034186,0.035955,0.016762,-0.004133,0.065571,-0.001857,2,4741
2.489311,3.812984,0.023407,0.021424,-0.008599,-0.016472,0.032918,0.020972,3,4742
3.089240,-3.031523,0.013656,-0.039851,-0.016399,-0.044237,-0.011525,0.048064,2,4743
-1.693806,-2.677950,-0.027926,-0.043549,-0.025980,-0.052476,-0.023131,-0.006918,0,4744
2.381689,4.117599,0.025783,0.042010,0.018017,-0.030975,0.039873,0.021658,3,4745
4.615142,2.237740,-0.009422,0.067200,0.015458,-0.029269,0.020849,-0.016272,2,4746
-1.201946,3.752342,-0.009515,-0.020975,0.038510,0.015677,-0.002081,-0.008426,3,4747
1.667801,5.800952,-0.006996,-0.020974,-0.028627,-0.030509,-0.003801,0.008468,2,4748
-8.378713,-8.809701,0.011552,-0.047866,0.015725,-0.027189,-0.017918,0.033398,3,4749
-1.342364,2.542854,-0.028655,0.018292,0.077404,0.001537,0.023841,0.034901,1,4750
-2.939662,-3.424248,-0.004372,-0.004029,0.002971,-0.000090,0.013252,-0.020522,1,4751
-1.386131,5.646806,-0.046317,0.065873,0.011337,0.027204,-0.019120,0.051797,0,4752
-1.266808,2.212589,0.026014,-0.023433,0.012690,-0.024876,0.033514,0.029518,0,4753
2.911426,3.454009,0.010823,-0.028306,-0.056422,0.002216,-0.028638,0.009641,1,4754
-2.021821,2.858485,0.020615,-0.047354,-0.025404,0.065048,0.034679,0.000003,0,4755
-3.813334,4.715777,0.045912,-0.010598,-0.027220,0.035587,-0.043555,-0.010108,3,4756
-5.191119,0.347445,-0.035290,0.033367,-0.060683,0.013679,0.048028,-0.016691,0,4757
-4.526291,1.744973,-0.014109,0.060814,-0.027325,-0.001118,-0.034408,0.061338,0,4758
-3.903665,-0.483064,-0.046417,-0.018207,0.010940,-0.006525,-0.022232,0.032475,1,4759
4.922784,0.751221,0.025763,-0.019169,-0.011493,-0.054793,0.017844,-0.069160,2,4760
3.004144,3.059944,0.059466,0.009155,0.032070,0.024809,-0.008465,-0.008505,3,4761
4.416991,-1.473544,0.007658,0.006655,-0.022095,0.008381,0.057129,0.048373,2,4762
-2.438490,-1.013133,-0.044068,-0.024422,-0.024701,0.012168,0.065981,0.015107,3,4763
-2.578517,-3.777363,0.026081,0.007727,0.013022,-0.029892,0.060621,0.055521,1,4764
1.689248,6.522619,-0.018917,-0.029215,0.005014,0.013707,0.023631,0.030661,1,4765
-0.417138,-3.357675,0.032991,0.018987,-0.008259,-0.040403,0.009039,0.013521,2,4766
1.629997,5.332295,-0.002778,-0.021379,0.069513,0.001632,-0.014388,0.111638,3,4767
3.025112,3.193867,-0.012122,-0.002343,0.023711,0.034960,0.023204,0.038323,3,4768
1.371968,-5.426939,-0.002618,0.035017,0.000058,-0.002788,-0.013094,-0.025961,1,4769
-5.040944,-1.411289,-0.040550,0.017424,-0.017376,-0.028330,-0.003824,0.008621,0,4770
-4.597800,-3.361501,0.055996,0.028922,0.060268,0.032200,-0.030698,0.043048,0,4771
3.671409,-2.551732,0.010608,-0.056063,-0.026711,0.005872,-0.043749,-0.025173,2,4772
-3.875112,-1.316235,-0.010884,-0.041353,0.035679,-0.036441,0.027192,0.032724,0,4773
-4.107254,4.389739,0.048716,-0.039894,-0.012719,0.004729,0.021850,-0.030519,2,4774
-3.473255,-2.599988,0.021822,0.050873,0.035778,0.008636,-0.033636,-0.017827,1,4775
6.852448,0.238671,-0.011690,-0.018121,0.015567,-0.036250,0.054406,-0.006526,1,4776
2.304941,3.871794,0.000451,-0.002412,0.020211,0.010919,-0.036547,0.002464,0,4777
-2.494344,-3.972370,-0.018068,-0.016674,-0.021653,-0.009930,0.002223,0.026680,1,4778
-2.073524,-0.641956,0.007111,0.025716,0.041858,-0.026666,-0.006377,0.030697,3,4779
2.002890,4.318897,-0.009382,-0.077087,0.015196,-0.019596,0.032681,-0.032498,3,4780
-1.158156,3.340654,-0.016177,-0.044837,-0.015546,0.032237,-0.002128,-0.006875,0,4781
-6.601200,-1.233385,-0.018752,-0.045348,-0.023772,-0.003307,-0.047682,-0.034107,3,4782
-2.698548,-3.690952,-0.047146,0.016077,0.026382,-0.017702,-0.028351,-0.028787,1,4783
1.774966,8.096720,0.002428,0.024845,-0.009110,0.014026,0.016080,0.008745,0,4784
5.429386,-6.415595,0.010936,0.032906,-0.006228,0.009650,-0.019460,-0.045596,3,4785
0.829331,-2.192279,-0.012265,0.025932,0.041545,0.029544,0.003329,0.042661,3,4786
4.483541,-3.978473,-0.033100,0.014641,-0.003067,0.000757,-0.019920,0.037698,3,4787
3.187891,2.969300,-0.003533,-0.006166,0.000228,0.012571,-0.000307,-0.001742,3,4788
2.243225,4.179932,0.032813,-0.003077,-0.040721,-0.043138,0.035104,0.029986,3,4789
-4.373822,1.714796,0.022540,0.042631,0.011225,0.020181,-0.001097,0.001217,0,4790
3.497106,2.869462,0.017935,0.022504,-0.024759,-0.014078,-0.016308,-0.016826,3,4791
-2.136505,-0.989855,-0.015742,-0.004823,0.020396,-0.001505,0.013088,-0.013222,2,4792
-2.642839,2.947419,0.013820,0.028816,-0.030215,-0.010538,-0.021301,0.007130,0,4793
-0.042187,-3.701074,0.010097,0.064156,-0.000381,-0.008583,-0.017339,0.015396,2,4794
-3.329630,-2.593502,-0.039702,-0.011138,-0.030331,0.026111,0.023409,0.040233,1,4795
-1.580744,2.418557,0.084336,-0.002847,-0.016178,0.015265,0.029806,-0.034215,1,4796
-0.042377,2.305058,0.016967,0.028785,0.016618,0.000145,0.025413,0.032729,1,4797
-2.274693,2.524528,0.035480,-0.050302,0.033438,0.001258,-0.067766,0.072178,1,4798
-1.067659,6.877477,0.002367,0.005094,0.012902,0.042643,0.043181,-0.042296,2,4799
3.147432,2.927297,-0.027896,0.021473,-0.004113,0.030399,-0.002656,-0.026796,3,4800
8.192823,-6.613327,0.005018,-0.028753,0.025934,0.005920,-0.013837,0.025705,1,4801
2.929457,3.421885,0.019409,0.044284,-0.018794,0.028525,0.039440,0.035150,2,4802
-2.889023,-3.383381,0.000549,0.001033,0.040539,0.018614,-0.008994,0.011837,1,4803
-2.277675,-3.974244,0.002449,0.024804,-0.032963,-0.018687,-0.048766,0.009741,1,4804
-2.939408,-3.351480,0.019762,0.005963,-0.003368,0.036088,0.059035,0.036769,1,4805
4.354487,-1.749332,0.062971,0.024326,-0.001456,0.045286,-0.009206,-0.010801,2,4806
2.222417,-2.016112,-0.001105,-0.021380,0.000268,0.028139,-0.016944,-0.000425,3,4807
3.472636,-0.295364,0.020867,-0.071481,0.007524,0.051131,-0.030545,-0.026314,3,4808
-2.200541,-4.104032,-0.061432,-0.003142,-0.003936,0.017294,-0.005926,0.043591,1,4809
2.106030,-1.884742,0.001850,-0.026143,-0.009312,-0.024928,0.047312,0.022765,3,4810
3.234020,-0.712716,-0.007871,0.057045,-0.010376,-0.001679,-0.008683,-0.004436,0,4811
-2.122041,2.537813,0.014332,0.008705,-0.067017,-0.013505,-0.004317,-0.040183,2,4812
1.671270,-3.529916,-0.001257,0.064028,0.015940,0.033158,0.040489,0.015772,2,4813
1.720249,-2.004236,-0.039176,-0.013369,0.007336,0.004175,0.003885,-0.010669,3,4814
0.640203,-5.255794,0.021058,-0.021666,0.026194,0.010527,-0.036618,-0.009291,1,4815
-5.120550,0.280381,-0.016572,0.041426,-0.017811,0.013042,-0.043206,0.033574,0,4816
-1.949614,-4.173554,-0.057081,-0.048468,-0.012165,0.029532,0.032082,-0.028898,1,4817
1.528886,-3.657866,-0.015188,0.015358,0.001138,0.025233,0.027996,0.017178,2,4818
-2.524063,5.379962,-0.035837,-0.014361,0.020921,0.062393,-0.044887,-0.021432,3,4819
-4.153556,2.212248,-0.006697,0.083900,-0.052699,0.065959,0.034234,-0.050714,0,4820
-4.973894,-2.323718,-0.016798,0.016175,0.016668,-0.060014,-0.039854,0.013792,0,4821
-3.226569,2.903038,0.017812,-0.019853,0.017849,-0.011355,-0.043472,-0.023989,0,4822
1.729277,-2.228215,0.002544,0.052030,-0.017927,0.029208,0.007577,-0.001139,3,4823
-0.007690,6.622759,0.010127,-0.055642,-0.007724,-0.050272,-0.030806,0.003062,2,4824
-2.458506,3.112260,-0.056818,0.024497,0.004447,0.003260,-0.007025,-0.018194,1,4825
3.643104,1.111345,0.020203,0.013771,0.012474,-0.015105,-0.003292,0.052780,3,4826
-3.900307,-4.868187,-0.002680,0.058093,-0.013142,0.038311,-0.030247,0.010015,2,4827
-1.272361,-6.493749,0.039115,0.018224,0.000093,-0.015406,-0.067167,0.001147,0,4828
4.425754,-1.260441,-0.017672,0.073270,-0.002513,-0.013276,-0.001325,-0.006691,1,4829
0.268976,-5.054203,0.021770,0.008005,-0.091769,0.018366,0.005946,0.012078,1,4830
-1.130082,2.351218,0.009102,0.009923,0.012835,0.015187,-0.034279,0.043766,1,4831
1.263654,-3.806712,-0.015558,0.012320,0.002089,0.024780,0.035159,0.002185,0,4832
3.423711,-2.878580,0.006737,-0.011264,-0.029128,0.042035,0.029505,0.032478,2,4833
-4.803974,1.058186,-0.024814,-0.035982,-0.000676,-0.052123,-0.033949,-0.002795,2,4834
8.684863,-6.708628,0.029643,-0.037128,0.072767,-0.022238,0.015201,-0.028312,2,4835
-3.640406,2.598532,0.007026,0.042564,-0.000779,0.020013,0.028587,0.024463,0,4836
3.280366,2.765019,0.019946,-0.019948,-0.019165,0.057822,-0.004367,-0.004297,3,4837
3.372948,3.862037,-0.041997,-0.027416,-0.015810,0.015666,0.018280,-0.044372,2,4838
-0.917652,-4.925659,-0.033029,-0.003430,-0.038391,0.004369,0.036127,0.049925,1,4839
-3.872248,-0.875530,0.060286,0.014916,0.060918,-0.003372,0.029698,0.008896,3,4840
